,set,artist,song,vox_type,start,stop,lyrics,spk_id,utt_id,mix_file,vox_file,sr
74,train,ANiMAL,Easy Tiger,c,0152,0160,<UNK>,ANiMAL____-Easy_Tiger,ANiMAL____-Easy_Tiger-0000074,db/musdbhq_mono/train/ANiMAL_-_Easy_Tiger/mixture.wav,db/musdbhq_mono/train/ANiMAL_-_Easy_Tiger/vocals.wav,44100
75,train,ANiMAL,Easy Tiger,c,0160,0170,<UNK>,ANiMAL____-Easy_Tiger,ANiMAL____-Easy_Tiger-0000075,db/musdbhq_mono/train/ANiMAL_-_Easy_Tiger/mixture.wav,db/musdbhq_mono/train/ANiMAL_-_Easy_Tiger/vocals.wav,44100
76,train,ANiMAL,Easy Tiger,c,0170,0175,I HAVE DREAMS OF HER BEING OBSCENE WITH ME COME,ANiMAL____-Easy_Tiger,ANiMAL____-Easy_Tiger-0000076,db/musdbhq_mono/train/ANiMAL_-_Easy_Tiger/mixture.wav,db/musdbhq_mono/train/ANiMAL_-_Easy_Tiger/vocals.wav,44100
77,train,ANiMAL,Easy Tiger,c,0175,0182,SHE WAS THE BACKSTAGE QUEEN SHE WAS THE BACKSTAGE QUEEN SHE DIDN'T KNOW WHAT SHE MEANS TO ME SHE,ANiMAL____-Easy_Tiger,ANiMAL____-Easy_Tiger-0000077,db/musdbhq_mono/train/ANiMAL_-_Easy_Tiger/mixture.wav,db/musdbhq_mono/train/ANiMAL_-_Easy_Tiger/vocals.wav,44100
78,train,ANiMAL,Easy Tiger,c,0182,0190,<UNK>,ANiMAL____-Easy_Tiger,ANiMAL____-Easy_Tiger-0000078,db/musdbhq_mono/train/ANiMAL_-_Easy_Tiger/mixture.wav,db/musdbhq_mono/train/ANiMAL_-_Easy_Tiger/vocals.wav,44100
79,train,ANiMAL,Easy Tiger,c,0190,0201,<UNK>,ANiMAL____-Easy_Tiger,ANiMAL____-Easy_Tiger-0000079,db/musdbhq_mono/train/ANiMAL_-_Easy_Tiger/mixture.wav,db/musdbhq_mono/train/ANiMAL_-_Easy_Tiger/vocals.wav,44100
80,train,ANiMAL,Easy Tiger,c,0201,0205,<UNK>,ANiMAL____-Easy_Tiger,ANiMAL____-Easy_Tiger-0000080,db/musdbhq_mono/train/ANiMAL_-_Easy_Tiger/mixture.wav,db/musdbhq_mono/train/ANiMAL_-_Easy_Tiger/vocals.wav,44100
81,dev,ANiMAL,Rockshow,d,0000,0011,<NO_VOX>,ANiMAL____-Rockshow__,ANiMAL____-Rockshow__-0000081,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/mixture.wav,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/vocals.wav,44100
82,dev,ANiMAL,Rockshow,b,0011,0016,HEADING FOR THE ROCK STOP AT THE FRONT GATE CAUSE I'M BANNED FROM THE ROCKSHOW,ANiMAL____-Rockshow__,ANiMAL____-Rockshow__-0000082,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/mixture.wav,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/vocals.wav,44100
83,dev,ANiMAL,Rockshow,c,0016,0021,AIN'T GOT TIME FOR THE CHRISES AT THE RENEGADE CAUSE I AM BANNED FROM THE ROCKSHOW,ANiMAL____-Rockshow__,ANiMAL____-Rockshow__-0000083,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/mixture.wav,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/vocals.wav,44100
84,dev,ANiMAL,Rockshow,c,0021,0026,BUT WHO CAN BE TOLD GUITARS ARE INSTINCT SO WHEN YOU'RE BANNED FROM THE ROCKSHOW,ANiMAL____-Rockshow__,ANiMAL____-Rockshow__-0000084,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/mixture.wav,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/vocals.wav,44100
85,dev,ANiMAL,Rockshow,b,0026,0032,SO TAKE YOUR TWELVE STRINGS TO THE ANTIC SHOP SOMEBODY PLEASE PLEASE STOP THE ROCK,ANiMAL____-Rockshow__,ANiMAL____-Rockshow__-0000085,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/mixture.wav,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/vocals.wav,44100
86,dev,ANiMAL,Rockshow,c,0032,0043,<UNK>,ANiMAL____-Rockshow__,ANiMAL____-Rockshow__-0000086,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/mixture.wav,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/vocals.wav,44100
87,dev,ANiMAL,Rockshow,c,0043,0048,HEADING FOR THE ROCK STOP AT THE FRONT GATE BECAUSE I'M BANNED FROM THE ROCKSHOW,ANiMAL____-Rockshow__,ANiMAL____-Rockshow__-0000087,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/mixture.wav,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/vocals.wav,44100
88,dev,ANiMAL,Rockshow,c,0048,0053,AIN'T GOT TIME FOR THIS GRIZZLIES AT THIS RENEGADE CAUSE I'M BANNED FROM THE ROCKSHOW,ANiMAL____-Rockshow__,ANiMAL____-Rockshow__-0000088,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/mixture.wav,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/vocals.wav,44100
89,dev,ANiMAL,Rockshow,c,0053,0058,SO TAKE YOUR POWER CALLS AND GET YOURSELF HOME BECAUSE I AM BANNED FROM THE ROCKSHOW,ANiMAL____-Rockshow__,ANiMAL____-Rockshow__-0000089,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/mixture.wav,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/vocals.wav,44100
90,dev,ANiMAL,Rockshow,c,0058,0064,SO TAKE YOUR TWELVE STRINGS TO THE ANTIC SHOP LET SOMEBODY PLEASE PLEASE STOP THE ROCK,ANiMAL____-Rockshow__,ANiMAL____-Rockshow__-0000090,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/mixture.wav,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/vocals.wav,44100
91,dev,ANiMAL,Rockshow,c,0064,0074,<UNK>,ANiMAL____-Rockshow__,ANiMAL____-Rockshow__-0000091,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/mixture.wav,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/vocals.wav,44100
92,dev,ANiMAL,Rockshow,b,0074,0084,STOP THE ROCK STOP THE ROCK STOP THE ROCK STOP THE ROCK,ANiMAL____-Rockshow__,ANiMAL____-Rockshow__-0000092,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/mixture.wav,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/vocals.wav,44100
93,dev,ANiMAL,Rockshow,d,0084,0090,<NO_VOX>,ANiMAL____-Rockshow__,ANiMAL____-Rockshow__-0000093,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/mixture.wav,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/vocals.wav,44100
94,dev,ANiMAL,Rockshow,d,0090,0095,<NO_VOX>,ANiMAL____-Rockshow__,ANiMAL____-Rockshow__-0000094,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/mixture.wav,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/vocals.wav,44100
95,dev,ANiMAL,Rockshow,d,0095,0103,<NO_VOX>,ANiMAL____-Rockshow__,ANiMAL____-Rockshow__-0000095,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/mixture.wav,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/vocals.wav,44100
96,dev,ANiMAL,Rockshow,c,0103,0113,<UNK>,ANiMAL____-Rockshow__,ANiMAL____-Rockshow__-0000096,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/mixture.wav,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/vocals.wav,44100
97,dev,ANiMAL,Rockshow,c,0113,0123,<UNK>,ANiMAL____-Rockshow__,ANiMAL____-Rockshow__-0000097,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/mixture.wav,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/vocals.wav,44100
98,dev,ANiMAL,Rockshow,c,0124,0128,BASED ON FINE I AM LOOKING TIRED CAUSE I'M BANNED FROM THE ROCK SHOW,ANiMAL____-Rockshow__,ANiMAL____-Rockshow__-0000098,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/mixture.wav,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/vocals.wav,44100
99,dev,ANiMAL,Rockshow,c,0128,0133,I COULDN'T GET MY GROOVE TO THE RADIO CAUSE I'M BANNED FROM THE ROCK SHOW,ANiMAL____-Rockshow__,ANiMAL____-Rockshow__-0000099,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/mixture.wav,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/vocals.wav,44100
100,dev,ANiMAL,Rockshow,c,0133,0138,A FADER'S FLASH ROW MAXED TO Y CAUSE I'M BANNED FROM THE ROCKSHOW,ANiMAL____-Rockshow__,ANiMAL____-Rockshow__-0000100,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/mixture.wav,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/vocals.wav,44100
101,dev,ANiMAL,Rockshow,c,0138,0145,I SPENT TOO MUCH TIME FLYING ROUND THE CLOCK SOMEBODY PLEASE PLEASE STOP THE ROCK,ANiMAL____-Rockshow__,ANiMAL____-Rockshow__-0000101,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/mixture.wav,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/vocals.wav,44100
102,dev,ANiMAL,Rockshow,a,0145,0151,WOW HO,ANiMAL____-Rockshow__,ANiMAL____-Rockshow__-0000102,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/mixture.wav,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/vocals.wav,44100
103,dev,ANiMAL,Rockshow,d,0151,0158,<NO_VOX>,ANiMAL____-Rockshow__,ANiMAL____-Rockshow__-0000103,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/mixture.wav,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/vocals.wav,44100
104,dev,ANiMAL,Rockshow,d,0158,0165,<NO_VOX>,ANiMAL____-Rockshow__,ANiMAL____-Rockshow__-0000104,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/mixture.wav,db/musdbhq_mono/dev/ANiMAL_-_Rockshow/vocals.wav,44100
105,train,Actions,Devil's Words,d,0000,0010,<NO_VOX>,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000105,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
106,train,Actions,Devil's Words,d,0010,0021,<NO_VOX>,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000106,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
107,train,Actions,Devil's Words,a,0021,0032,TAKE A LOOK AROUND SEE THE HOUSES WE BUILT THEY ARE FALLING DOWN AROUND US,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000107,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
108,train,Actions,Devil's Words,b,0032,0038,THE BRACE WILL SLOWLY CRACK IF WE BOTH SOON SHOW ITSELF,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000108,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
109,train,Actions,Devil's Words,a,0037,0043,I WANNA STUFF I'M CAVING IN STUFF I'M FALLING DOWN,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000109,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
110,train,Actions,Devil's Words,a,0043,0047,WE'RE FALLING DOWN,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000110,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
111,train,Actions,Devil's Words,b,0046,0053,YOU ARE THE ONE YOU MAKE ME FEEL LIKE THIS,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000111,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
112,train,Actions,Devil's Words,b,0052,0058,YOU ARE THE ONE SCREAMING YOU HYPOCRITE,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000112,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
113,train,Actions,Devil's Words,c,0057,0063,UH A MISSING PUZZLE PIECE COME AND FILL ME IN,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000113,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
114,train,Actions,Devil's Words,c,0062,0068,UH THE DEVIL'S WORDS HAS SPOKEN TO ME,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000114,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
115,train,Actions,Devil's Words,b,0067,0072,THE DEVIL'S WORDS HAS SPOKEN TO ME,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000115,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
116,train,Actions,Devil's Words,a,0072,0078,TAKE YOUR TIME I WON'T BE LONG WHERE THE WORDS ARE SAID TO YOU,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000116,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
117,train,Actions,Devil's Words,b,0077,0082,I KNEW I WAS LYING NO BUT IT WOULD HURT TO TELL THE TRUTH,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000117,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
118,train,Actions,Devil's Words,a,0082,0087,THIS BROKEN FAIRYTALE PAGES RIPPED IN TWO,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000118,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
119,train,Actions,Devil's Words,b,0087,0093,I WANNA STOP FROM CAVING STUFF FROM FALLING DOWN,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000119,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
120,train,Actions,Devil's Words,a,0092,0097,WE'RE FALLING DOWN,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000120,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
121,train,Actions,Devil's Words,a,0097,0103,WE'RE FALLING DOWN,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000121,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
122,train,Actions,Devil's Words,b,0103,0109,YOU ARE THE ONE YOU MAKE ME FEEL LIKE THIS,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000122,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
123,train,Actions,Devil's Words,b,0108,0113,YOU ARE THE ONE SCREAMING YOU HYPOCRITE,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000123,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
124,train,Actions,Devil's Words,c,0112,0118,UH MISSING PUZZLE PIECE COME AND FILL ME IN,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000124,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
125,train,Actions,Devil's Words,c,0118,0123,UH THE DEVIL'S WORDS HAS SPOKEN TO ME,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000125,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
126,train,Actions,Devil's Words,c,0123,0133,YEAH YEAH YOU ARE THE ONE OH,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000126,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
127,train,Actions,Devil's Words,c,0132,0143,YEAH YOU ARE THE ONE YEAH OH HEY,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000127,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
128,train,Actions,Devil's Words,a,0142,0149,YOU ARE THE ONE YOU MAKE ME FEEL LIKE THIS,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000128,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
129,train,Actions,Devil's Words,a,0148,0154,YOU ARE THE ONE SCREAMING YOU HYPOCRITE,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000129,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
130,train,Actions,Devil's Words,c,0153,0159,UH A MISSING PUZZLE PIECE COME AND FILL ME IN,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000130,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
131,train,Actions,Devil's Words,c,0158,0164,UH THE DEVIL'S WORDS HAS SPOKEN TO ME,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000131,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
132,train,Actions,Devil's Words,b,0163,0169,YOU ARE THE ONE YOU MAKE ME FEEL LIKE THIS,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000132,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
133,train,Actions,Devil's Words,b,0168,0174,YOU ARE THE ONE SCREAMING YOU HYPOCRITE,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000133,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
134,train,Actions,Devil's Words,c,0173,0179,UH A MISSING PUZZLE PIECE COME AND FILL ME IN,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000134,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
135,train,Actions,Devil's Words,c,0179,0184,UH THE DEVIL'S WORDS HAS SPOKEN TO ME,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000135,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
136,train,Actions,Devil's Words,b,0184,0189,THE DEVIL'S WORDS HAS SPOKEN TO ME,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000136,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
137,train,Actions,Devil's Words,a,0189,0196,THE DEVIL'S WORDS HAS SPOKEN TO ME,Actions___-Devil's_Wo,Actions___-Devil's_Wo-0000137,db/musdbhq_mono/train/Actions_-_Devils_Words/mixture.wav,db/musdbhq_mono/train/Actions_-_Devils_Words/vocals.wav,44100
138,dev,Actions,One Minute Smile,a,0000,0007,YOU HOLD MY HAND AS YOU LOOK AROUND YOU KISS ME QUICK I DON'T MAKE SOUND YOU,Actions___-One_Minute,Actions___-One_Minute-0000138,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/mixture.wav,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/vocals.wav,44100
139,dev,Actions,One Minute Smile,a,0006,0012,YOU LOOK AT ME SO YOU SEE RIGHT THROUGH ME THROUGH ME,Actions___-One_Minute,Actions___-One_Minute-0000139,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/mixture.wav,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/vocals.wav,44100
140,dev,Actions,One Minute Smile,a,0011,0017,WE WALK IN SILENCE WHAT'S HAPPEN NOW ONE MINUTE SMILE NOW IT'S ONLY FRAUD,Actions___-One_Minute,Actions___-One_Minute-0000140,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/mixture.wav,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/vocals.wav,44100
141,dev,Actions,One Minute Smile,a,0017,0022,I'M SO CONFUSED ONCE WE WERE SO STRONG SO STRONG,Actions___-One_Minute,Actions___-One_Minute-0000141,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/mixture.wav,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/vocals.wav,44100
142,dev,Actions,One Minute Smile,b,0022,0028,IF THIS IS NOT LOVE IT FEELS A LOT LIKE LOVE YOU,Actions___-One_Minute,Actions___-One_Minute-0000142,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/mixture.wav,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/vocals.wav,44100
143,dev,Actions,One Minute Smile,b,0027,0033,YOU DOUBLE STANDARDS THEY ALWAYS GOT ME DOWN,Actions___-One_Minute,Actions___-One_Minute-0000143,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/mixture.wav,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/vocals.wav,44100
144,dev,Actions,One Minute Smile,b,0033,0043,I DON'T KNOW WHERE WHERE WE WENT WRONG I JUST DON'T KNOW I JUST DON'T KNOW,Actions___-One_Minute,Actions___-One_Minute-0000144,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/mixture.wav,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/vocals.wav,44100
145,dev,Actions,One Minute Smile,c,0043,0049,IF IT'S NOT LOVE IT FEELS A LOT LIKE LOVE,Actions___-One_Minute,Actions___-One_Minute-0000145,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/mixture.wav,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/vocals.wav,44100
146,dev,Actions,One Minute Smile,b,0049,0057,A LOT LIKE LOVE A LOT LIKE LOVE,Actions___-One_Minute,Actions___-One_Minute-0000146,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/mixture.wav,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/vocals.wav,44100
147,dev,Actions,One Minute Smile,a,0057,0064,WE HAD TURNS LIKE NO OTHER YOU CAN MAKE ME SMILE WHEN I WEEP,Actions___-One_Minute,Actions___-One_Minute-0000147,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/mixture.wav,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/vocals.wav,44100
148,dev,Actions,One Minute Smile,a,0064,0069,BUT MY TEARS CAN DROWN OUT THE LAUGHTER NOW OH NOW,Actions___-One_Minute,Actions___-One_Minute-0000148,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/mixture.wav,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/vocals.wav,44100
149,dev,Actions,One Minute Smile,b,0069,0075,WE TALK UNTIL THE SUN RISES YOU LISTEN TO ALL THE SAME LIES WE SPEAK,Actions___-One_Minute,Actions___-One_Minute-0000149,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/mixture.wav,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/vocals.wav,44100
150,dev,Actions,One Minute Smile,b,0074,0080,WE SPEAK LIKE THERE'S NO ONE ELSE AROUND AROUND,Actions___-One_Minute,Actions___-One_Minute-0000150,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/mixture.wav,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/vocals.wav,44100
151,dev,Actions,One Minute Smile,b,0080,0085,IF THIS IS NOT LOVE IT FEELS A LOT LIKE LOVE,Actions___-One_Minute,Actions___-One_Minute-0000151,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/mixture.wav,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/vocals.wav,44100
152,dev,Actions,One Minute Smile,b,0085,0090,YOU DOUBLE STANDARDS THEY ALWAYS GOT ME DOWN,Actions___-One_Minute,Actions___-One_Minute-0000152,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/mixture.wav,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/vocals.wav,44100
153,dev,Actions,One Minute Smile,b,0090,0096,I DON'T KNOW WHERE WHERE WE WENT WRONG I,Actions___-One_Minute,Actions___-One_Minute-0000153,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/mixture.wav,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/vocals.wav,44100
154,dev,Actions,One Minute Smile,b,0096,0102,I JUST DON'T KNOW I JUST DON'T KNOW IF IT'S,Actions___-One_Minute,Actions___-One_Minute-0000154,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/mixture.wav,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/vocals.wav,44100
155,dev,Actions,One Minute Smile,c,0101,0106,IF IT'S NOT LOVE IT FEELS A LOT LIKE LOVE,Actions___-One_Minute,Actions___-One_Minute-0000155,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/mixture.wav,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/vocals.wav,44100
156,dev,Actions,One Minute Smile,b,0106,0114,A LOT LIKE LOVE A LOT LIKE LOVE,Actions___-One_Minute,Actions___-One_Minute-0000156,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/mixture.wav,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/vocals.wav,44100
157,dev,Actions,One Minute Smile,c,0114,0119,A LOT LIKE LOVE I DON'T KNOW WHERE,Actions___-One_Minute,Actions___-One_Minute-0000157,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/mixture.wav,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/vocals.wav,44100
158,dev,Actions,One Minute Smile,a,0119,0125,WHERE WE WENT WRONG I JUST DON'T KNOW NOW I,Actions___-One_Minute,Actions___-One_Minute-0000158,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/mixture.wav,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/vocals.wav,44100
159,dev,Actions,One Minute Smile,c,0124,0135,NOW I JUST DON'T KNOW,Actions___-One_Minute,Actions___-One_Minute-0000159,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/mixture.wav,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/vocals.wav,44100
160,dev,Actions,One Minute Smile,a,0135,0139,A LOT LIKE LOVE I DON'T KNOW,Actions___-One_Minute,Actions___-One_Minute-0000160,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/mixture.wav,db/musdbhq_mono/dev/Actions_-_One_Minute_Smile/vocals.wav,44100
