,set,artist,song,lyrics,start,stop,spk_id,utt_id,mix_file,vox_file,sr
124,train,5,60,<UNK>,0141.82,0160.91,mashups_05-part_0060,mashups_05-part_0060-0000124,db/mashups_mono/train/5_60/mixture.wav,db/mashups_mono/train/5_60/vocals.wav,44100
125,train,10,25,<NO_VOX>,0003.11,0013.11,mashups_10-part_0025,mashups_10-part_0025-0000125,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
126,train,10,25,<NO_VOX>,0013.11,0018.11,mashups_10-part_0025,mashups_10-part_0025-0000126,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
127,train,10,25,<NO_VOX>,0018.11,0024.11,mashups_10-part_0025,mashups_10-part_0025-0000127,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
128,train,10,25,<NO_VOX>,0024.11,0030.11,mashups_10-part_0025,mashups_10-part_0025-0000128,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
129,train,10,25,<NO_VOX>,0030.11,0037.11,mashups_10-part_0025,mashups_10-part_0025-0000129,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
130,train,10,25,<NO_VOX>,0037.11,0045.11,mashups_10-part_0025,mashups_10-part_0025-0000130,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
131,train,10,25,<NO_VOX>,0045.11,0054.11,mashups_10-part_0025,mashups_10-part_0025-0000131,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
132,train,10,25,<NO_VOX>,0054.11,0063.11,mashups_10-part_0025,mashups_10-part_0025-0000132,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
133,train,10,25,<NO_VOX>,0063.11,0069.11,mashups_10-part_0025,mashups_10-part_0025-0000133,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
134,train,10,25,I MISS YOU,0069.11,0076.11,mashups_10-part_0025,mashups_10-part_0025-0000134,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
135,train,10,25,<NO_VOX>,0076.11,0080.11,mashups_10-part_0025,mashups_10-part_0025-0000135,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
136,train,10,25,OH GIRL,0080.11,0086.11,mashups_10-part_0025,mashups_10-part_0025-0000136,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
137,train,10,25,<NO_VOX>,0086.11,0090.11,mashups_10-part_0025,mashups_10-part_0025-0000137,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
138,train,10,25,IT IS SO MUCH PAIN,0090.11,0097.11,mashups_10-part_0025,mashups_10-part_0025-0000138,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
139,train,10,25,<NO_VOX>,0097.11,0101.11,mashups_10-part_0025,mashups_10-part_0025-0000139,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
140,train,10,25,OH GIRL,0101.11,0107.11,mashups_10-part_0025,mashups_10-part_0025-0000140,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
141,train,10,25,<NO_VOX>,0107.11,0113.11,mashups_10-part_0025,mashups_10-part_0025-0000141,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
142,train,10,25,<NO_VOX>,0113.11,0120.11,mashups_10-part_0025,mashups_10-part_0025-0000142,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
143,train,10,25,<NO_VOX>,0120.11,0128.11,mashups_10-part_0025,mashups_10-part_0025-0000143,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
144,train,10,25,<NO_VOX>,0128.11,0134.11,mashups_10-part_0025,mashups_10-part_0025-0000144,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
145,train,10,25,IT IS SO MUCH PAIN,0134.11,0141.11,mashups_10-part_0025,mashups_10-part_0025-0000145,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
146,train,10,25,<NO_VOX>,0141.11,0145.11,mashups_10-part_0025,mashups_10-part_0025-0000146,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
147,train,10,25,IT AIN'T FUN ANYMORE,0145.11,0153.11,mashups_10-part_0025,mashups_10-part_0025-0000147,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
148,train,10,25,<NO_VOX>,0153.11,0158.11,mashups_10-part_0025,mashups_10-part_0025-0000148,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
149,train,10,25,<NO_VOX>,0158.11,0164.11,mashups_10-part_0025,mashups_10-part_0025-0000149,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
150,train,10,25,<NO_VOX>,0164.11,0171.11,mashups_10-part_0025,mashups_10-part_0025-0000150,db/mashups_mono/train/10_25/mixture.wav,db/mashups_mono/train/10_25/vocals.wav,44100
151,train,11,32,<NO_VOX>,0000.00,0010.00,mashups_11-part_0032,mashups_11-part_0032-0000151,db/mashups_mono/train/11_32/mixture.wav,db/mashups_mono/train/11_32/vocals.wav,44100
152,train,11,32,<NO_VOX>,0010.00,0020.00,mashups_11-part_0032,mashups_11-part_0032-0000152,db/mashups_mono/train/11_32/mixture.wav,db/mashups_mono/train/11_32/vocals.wav,44100
153,train,11,32,<NO_VOX>,0020.00,0025.00,mashups_11-part_0032,mashups_11-part_0032-0000153,db/mashups_mono/train/11_32/mixture.wav,db/mashups_mono/train/11_32/vocals.wav,44100
154,train,11,32,<NO_VOX>,0025.00,0031.00,mashups_11-part_0032,mashups_11-part_0032-0000154,db/mashups_mono/train/11_32/mixture.wav,db/mashups_mono/train/11_32/vocals.wav,44100
155,train,11,32,<NO_VOX>,0031.00,0041.00,mashups_11-part_0032,mashups_11-part_0032-0000155,db/mashups_mono/train/11_32/mixture.wav,db/mashups_mono/train/11_32/vocals.wav,44100
156,train,11,32,<NO_VOX>,0041.00,0048.00,mashups_11-part_0032,mashups_11-part_0032-0000156,db/mashups_mono/train/11_32/mixture.wav,db/mashups_mono/train/11_32/vocals.wav,44100
157,train,11,32,I STARTED WALKING WITH THE BIRDS WISHING WE'D NEVER DIE NEVER BE LOST AND GONE IF WE LEVITATE OR WE REACH THE SKY ALL A LIE ALL MY LIFE I ALWAYS WONDERED WHY,0048.00,0058.00,mashups_11-part_0032,mashups_11-part_0032-0000157,db/mashups_mono/train/11_32/mixture.wav,db/mashups_mono/train/11_32/vocals.wav,44100
158,train,11,32,THE PROMISES OF THE GODS IS JUST FLAWS OF THE HUMAN MIND HUMAN LIVES DEPRECIATED MOLECULES IS,0058.00,0064.00,mashups_11-part_0032,mashups_11-part_0032-0000158,db/mashups_mono/train/11_32/mixture.wav,db/mashups_mono/train/11_32/vocals.wav,44100
159,train,11,32,VIBRATING 'TIL THEY ALLEVIATED THE FACE OF EVERYTHING EVERYWHERE IS FOREVER CHANGING SO WHY BOTTOMLINE TECHNOLOGY WON'T BE THE SPACESHIP THAT'S ON SOME OUTER SPACE SHIT,0064.00,0074.00,mashups_11-part_0032,mashups_11-part_0032-0000159,db/mashups_mono/train/11_32/mixture.wav,db/mashups_mono/train/11_32/vocals.wav,44100
160,train,11,32,RIGHT NOW IF HEAVEN DON'T EXIST THEN IT DON'T MEAN IT WON'T IT'S JUST THE NEXT LEDGE OF EVOLUTION THAT WE COULD HOPE,0074.00,0080.00,mashups_11-part_0032,mashups_11-part_0032-0000160,db/mashups_mono/train/11_32/mixture.wav,db/mashups_mono/train/11_32/vocals.wav,44100
161,train,11,32,THEY BUILD THE DATA BUILD A LADDER THEN WE RISE UP SING IT BLACK SPIN IT BACK A PUZZLE 'TIL THEY WISE UP,0080.00,0086.00,mashups_11-part_0032,mashups_11-part_0032-0000161,db/mashups_mono/train/11_32/mixture.wav,db/mashups_mono/train/11_32/vocals.wav,44100
162,train,11,32,BUT THEY WON'T LISTEN I'M SPITTING RAPPING TRADITION THE VISION OF EVERY HUMAN IN HISTORY WIZEN LIVING IT'S GOLD DUST LARRY KING HELLION GOLD RUSH THAT'S WHAT I,0086.00,0096.00,mashups_11-part_0032,mashups_11-part_0032-0000162,db/mashups_mono/train/11_32/mixture.wav,db/mashups_mono/train/11_32/vocals.wav,44100
163,train,11,32,BEGGED AND I TRIED AND THEY HAD ME CHOKED UP MURDER EVERY JOURNALIST,0096.00,0100.00,mashups_11-part_0032,mashups_11-part_0032-0000163,db/mashups_mono/train/11_32/mixture.wav,db/mashups_mono/train/11_32/vocals.wav,44100
164,train,11,32,THEY WON'T HEAR A WORD OF IT TELL 'EM WHAT I COULD SEE IN THE ASPHALT THEY HEARD OF IT WHY DAVID MAMET DON'T LIE YOU DESERVING IT SPITTING TRUTH IN THE CRACKS OF THE,0100.00,0109.00,mashups_11-part_0032,mashups_11-part_0032-0000164,db/mashups_mono/train/11_32/mixture.wav,db/mashups_mono/train/11_32/vocals.wav,44100
165,train,11,32,ASPHALT THEY HEARD OF IT MURDER EVERY JOURNALIST THEY WON'T HEAR A WORD OF IT TELL 'EM WHAT I COULD SEE IN THE ASPHALT THEY HEARD OF IT WHY DAVID MAMET,0109.00,0118.00,mashups_11-part_0032,mashups_11-part_0032-0000165,db/mashups_mono/train/11_32/mixture.wav,db/mashups_mono/train/11_32/vocals.wav,44100
166,train,10,20,YA YA,0000.50,0006.50,mashups_10-part_0020,mashups_10-part_0020-0000166,db/mashups_mono/train/10_20/mixture.wav,db/mashups_mono/train/10_20/vocals.wav,44100
167,train,10,20,I WANNA BE A SUNBURNED STAR AND I,0006.50,0010.50,mashups_10-part_0020,mashups_10-part_0020-0000167,db/mashups_mono/train/10_20/mixture.wav,db/mashups_mono/train/10_20/vocals.wav,44100
168,train,10,20,<UNK>,0010.50,0029.26,mashups_10-part_0020,mashups_10-part_0020-0000168,db/mashups_mono/train/10_20/mixture.wav,db/mashups_mono/train/10_20/vocals.wav,44100
169,train,5,25,<NO_VOX>,0000.67,0010.67,mashups_05-part_0025,mashups_05-part_0025-0000169,db/mashups_mono/train/5_25/mixture.wav,db/mashups_mono/train/5_25/vocals.wav,44100
170,train,5,25,<NO_VOX>,0010.67,0015.67,mashups_05-part_0025,mashups_05-part_0025-0000170,db/mashups_mono/train/5_25/mixture.wav,db/mashups_mono/train/5_25/vocals.wav,44100
171,train,5,25,<NO_VOX>,0015.67,0021.67,mashups_05-part_0025,mashups_05-part_0025-0000171,db/mashups_mono/train/5_25/mixture.wav,db/mashups_mono/train/5_25/vocals.wav,44100
172,train,11,81,<NO_VOX>,0000.00,0008.13,mashups_11-part_0081,mashups_11-part_0081-0000172,db/mashups_mono/train/11_81/mixture.wav,db/mashups_mono/train/11_81/vocals.wav,44100
173,train,11,81,<NO_VOX>,0008.13,0012.19,mashups_11-part_0081,mashups_11-part_0081-0000173,db/mashups_mono/train/11_81/mixture.wav,db/mashups_mono/train/11_81/vocals.wav,44100
174,train,11,81,I REMEMBER LYING IN THE DARK CAUTIOUSLY TELL,0012.19,0020.32,mashups_11-part_0081,mashups_11-part_0081-0000174,db/mashups_mono/train/11_81/mixture.wav,db/mashups_mono/train/11_81/vocals.wav,44100
175,train,11,81,ABOUT THOSE OTHER WOMEN 'BOUT THE LIES IN THEIR EYES AND THE NIGHTS BETWEEN THEIR FIGHTS,0020.32,0030.48,mashups_11-part_0081,mashups_11-part_0081-0000175,db/mashups_mono/train/11_81/mixture.wav,db/mashups_mono/train/11_81/vocals.wav,44100
176,train,11,81,I FOUND SILENTLY FORGIVEN WHAT A FOOL I WAS TO EVER THINK,0030.48,0040.63,mashups_11-part_0081,mashups_11-part_0081-0000176,db/mashups_mono/train/11_81/mixture.wav,db/mashups_mono/train/11_81/vocals.wav,44100
177,train,11,81,I COULD EVER SPEAK SO CUDDLY,0040.63,0046.73,mashups_11-part_0081,mashups_11-part_0081-0000177,db/mashups_mono/train/11_81/mixture.wav,db/mashups_mono/train/11_81/vocals.wav,44100
178,train,11,81,WHAT A FOOL I WAS TO EVER THINK,0046.73,0052.83,mashups_11-part_0081,mashups_11-part_0081-0000178,db/mashups_mono/train/11_81/mixture.wav,db/mashups_mono/train/11_81/vocals.wav,44100
179,train,11,81,I COULD HANDLE WHAT YOU'D HANDED ME,0052.83,0058.92,mashups_11-part_0081,mashups_11-part_0081-0000179,db/mashups_mono/train/11_81/mixture.wav,db/mashups_mono/train/11_81/vocals.wav,44100
180,train,11,81,CAUSE I HAD TREAD WATER IN THE SHALLOWS BEFORE,0058.92,0065.02,mashups_11-part_0081,mashups_11-part_0081-0000180,db/mashups_mono/train/11_81/mixture.wav,db/mashups_mono/train/11_81/vocals.wav,44100
181,train,11,81,SCARED TO PLUMB THE DEPTHS EVEN IF I WANTED MORE,0065.02,0071.11,mashups_11-part_0081,mashups_11-part_0081-0000181,db/mashups_mono/train/11_81/mixture.wav,db/mashups_mono/train/11_81/vocals.wav,44100
182,train,11,81,SO I LET IT TRICKLE OUT AROUND MY HEART INTO A MODE THAT,0071.11,0077.21,mashups_11-part_0081,mashups_11-part_0081-0000182,db/mashups_mono/train/11_81/mixture.wav,db/mashups_mono/train/11_81/vocals.wav,44100
183,train,11,81,KEPT ME FAR APART FROM THE POETRY I WROTE,0077.21,0083.30,mashups_11-part_0081,mashups_11-part_0081-0000183,db/mashups_mono/train/11_81/mixture.wav,db/mashups_mono/train/11_81/vocals.wav,44100
184,train,11,81,BUT YOU WANTED TO DROWN AND WHEN WE WASH UP ON THE QUAYS I'M SCARED I'LL BE ALL DRIED OUT,0083.30,0090.41,mashups_11-part_0081,mashups_11-part_0081-0000184,db/mashups_mono/train/11_81/mixture.wav,db/mashups_mono/train/11_81/vocals.wav,44100
185,train,11,81,WITH NOTHING LEFT TO SAY AND YOU LOOK AT ME AND YOU SAY TO ME,0090.41,0099.56,mashups_11-part_0081,mashups_11-part_0081-0000185,db/mashups_mono/train/11_81/mixture.wav,db/mashups_mono/train/11_81/vocals.wav,44100
186,train,11,81,<NO_VOX>,0099.56,0105.65,mashups_11-part_0081,mashups_11-part_0081-0000186,db/mashups_mono/train/11_81/mixture.wav,db/mashups_mono/train/11_81/vocals.wav,44100
187,train,11,81,<NO_VOX>,0105.65,0112.76,mashups_11-part_0081,mashups_11-part_0081-0000187,db/mashups_mono/train/11_81/mixture.wav,db/mashups_mono/train/11_81/vocals.wav,44100
188,train,11,81,WE'RE JUST EXTRAS READING SOMEONE ELSE'S LINES,0112.76,0123.94,mashups_11-part_0081,mashups_11-part_0081-0000188,db/mashups_mono/train/11_81/mixture.wav,db/mashups_mono/train/11_81/vocals.wav,44100
189,train,11,81,I'M ALL OUT OF INCLINATION AND YOU HAVEN'T GO THE TIME,0123.94,0132.06,mashups_11-part_0081,mashups_11-part_0081-0000189,db/mashups_mono/train/11_81/mixture.wav,db/mashups_mono/train/11_81/vocals.wav,44100
190,train,11,81,<NO_VOX>,0132.06,0136.13,mashups_11-part_0081,mashups_11-part_0081-0000190,db/mashups_mono/train/11_81/mixture.wav,db/mashups_mono/train/11_81/vocals.wav,44100
191,train,11,81,BABY IT'S ALL BEEN SET AND DONE THERE'S NO ONE LEFT FOR US TO BE,0136.13,0148.32,mashups_11-part_0081,mashups_11-part_0081-0000191,db/mashups_mono/train/11_81/mixture.wav,db/mashups_mono/train/11_81/vocals.wav,44100
192,train,11,81,AND I THINK THAT IF YOU STILL LOVE ME MAYBE YOU SHOULD SET ME FREE,0148.32,0156.44,mashups_11-part_0081,mashups_11-part_0081-0000192,db/mashups_mono/train/11_81/mixture.wav,db/mashups_mono/train/11_81/vocals.wav,44100
193,train,11,81,<NO_VOX>,0156.44,0163.56,mashups_11-part_0081,mashups_11-part_0081-0000193,db/mashups_mono/train/11_81/mixture.wav,db/mashups_mono/train/11_81/vocals.wav,44100
194,train,4,53,<NO_VOX>,0003.04,0009.54,mashups_04-part_0053,mashups_04-part_0053-0000194,db/mashups_mono/train/4_53/mixture.wav,db/mashups_mono/train/4_53/vocals.wav,44100
195,train,4,53,MARKY LIVED IN YOUR OLD WHEELCHAIR,0009.54,0017.34,mashups_04-part_0053,mashups_04-part_0053-0000195,db/mashups_mono/train/4_53/mixture.wav,db/mashups_mono/train/4_53/vocals.wav,44100
196,train,4,53,ACROSS THE STREET FROM THE HOUSE WHERE WE GREW,0017.34,0023.84,mashups_04-part_0053,mashups_04-part_0053-0000196,db/mashups_mono/train/4_53/mixture.wav,db/mashups_mono/train/4_53/vocals.wav,44100
197,train,4,53,AND JESUS LIVED ON SYLVIA'S ISLAND,0023.84,0030.34,mashups_04-part_0053,mashups_04-part_0053-0000197,db/mashups_mono/train/4_53/mixture.wav,db/mashups_mono/train/4_53/vocals.wav,44100
198,train,4,53,AND GEORGY LIVED ON RIKER'S TOO,0030.34,0038.14,mashups_04-part_0053,mashups_04-part_0053-0000198,db/mashups_mono/train/4_53/mixture.wav,db/mashups_mono/train/4_53/vocals.wav,44100
199,train,4,53,AND MY BABY SHE LAID IN FRONT OF THE SUBWAY TRAIN,0038.14,0045.94,mashups_04-part_0053,mashups_04-part_0053-0000199,db/mashups_mono/train/4_53/mixture.wav,db/mashups_mono/train/4_53/vocals.wav,44100
200,train,4,53,I DON'T MIND WHATEVER,0045.94,0052.44,mashups_04-part_0053,mashups_04-part_0053-0000200,db/mashups_mono/train/4_53/mixture.wav,db/mashups_mono/train/4_53/vocals.wav,44100
201,train,4,53,I'M FROM LAND CAUSE SHE ROCKED OFF ON ME I WILL NEVER UNDERSTAND WHY,0052.44,0066.74,mashups_04-part_0053,mashups_04-part_0053-0000201,db/mashups_mono/train/4_53/mixture.wav,db/mashups_mono/train/4_53/vocals.wav,44100
202,train,4,53,Y'ALL STILL WENT LIKE SOME OLD FIEND,0066.74,0073.24,mashups_04-part_0053,mashups_04-part_0053-0000202,db/mashups_mono/train/4_53/mixture.wav,db/mashups_mono/train/4_53/vocals.wav,44100
203,train,4,53,<UNK>,0073.24,0079.74,mashups_04-part_0053,mashups_04-part_0053-0000203,db/mashups_mono/train/4_53/mixture.wav,db/mashups_mono/train/4_53/vocals.wav,44100
204,train,4,53,IN MY BLUE JEANS I DON'T MIND WHATEVER I'M FROM WHATEVER LAND,0079.74,0091.44,mashups_04-part_0053,mashups_04-part_0053-0000204,db/mashups_mono/train/4_53/mixture.wav,db/mashups_mono/train/4_53/vocals.wav,44100
205,train,4,53,JUST A ROAD I'LL FIND ME,0091.44,0096.64,mashups_04-part_0053,mashups_04-part_0053-0000205,db/mashups_mono/train/4_53/mixture.wav,db/mashups_mono/train/4_53/vocals.wav,44100
206,train,4,53,CAUSE I DON'T MIND TOO MUCH THESE DAYS A E M T,0096.64,0105.74,mashups_04-part_0053,mashups_04-part_0053-0000206,db/mashups_mono/train/4_53/mixture.wav,db/mashups_mono/train/4_53/vocals.wav,44100
207,train,4,53,COME RESCUE ME THIS IS AN EMERGENCY,0105.74,0117.44,mashups_04-part_0053,mashups_04-part_0053-0000207,db/mashups_mono/train/4_53/mixture.wav,db/mashups_mono/train/4_53/vocals.wav,44100
208,train,4,53,THIS IS AN EMERGENCY,0117.44,0127.84,mashups_04-part_0053,mashups_04-part_0053-0000208,db/mashups_mono/train/4_53/mixture.wav,db/mashups_mono/train/4_53/vocals.wav,44100
209,train,4,53,THIS IS AN EMERGENCY,0127.84,0136.94,mashups_04-part_0053,mashups_04-part_0053-0000209,db/mashups_mono/train/4_53/mixture.wav,db/mashups_mono/train/4_53/vocals.wav,44100
210,train,4,53,WE ALL LIVED IN THAT OLD WHEELCHAIR,0136.94,0143.44,mashups_04-part_0053,mashups_04-part_0053-0000210,db/mashups_mono/train/4_53/mixture.wav,db/mashups_mono/train/4_53/vocals.wav,44100
211,train,4,53,ACROSS THE STREET JUST ACROSS THE STREET,0143.44,0151.24,mashups_04-part_0053,mashups_04-part_0053-0000211,db/mashups_mono/train/4_53/mixture.wav,db/mashups_mono/train/4_53/vocals.wav,44100
212,train,4,53,OH MY BABY SHE LAID IN FRONT OF A SUBWAY TRAIN,0151.24,0168.14,mashups_04-part_0053,mashups_04-part_0053-0000212,db/mashups_mono/train/4_53/mixture.wav,db/mashups_mono/train/4_53/vocals.wav,44100
213,train,4,53,A E M T THIS IS AN EMERGENCY I DON'T MIND,0168.14,0175.94,mashups_04-part_0053,mashups_04-part_0053-0000213,db/mashups_mono/train/4_53/mixture.wav,db/mashups_mono/train/4_53/vocals.wav,44100
214,train,4,53,<UNK>,0175.94,0183.74,mashups_04-part_0053,mashups_04-part_0053-0000214,db/mashups_mono/train/4_53/mixture.wav,db/mashups_mono/train/4_53/vocals.wav,44100
215,train,4,53,<UNK>,0183.74,0188.94,mashups_04-part_0053,mashups_04-part_0053-0000215,db/mashups_mono/train/4_53/mixture.wav,db/mashups_mono/train/4_53/vocals.wav,44100
216,train,4,53,TOO MUCH THESE DAYS A E M T,0188.94,0194.14,mashups_04-part_0053,mashups_04-part_0053-0000216,db/mashups_mono/train/4_53/mixture.wav,db/mashups_mono/train/4_53/vocals.wav,44100
217,train,4,53,<UNK>,0194.14,0208.44,mashups_04-part_0053,mashups_04-part_0053-0000217,db/mashups_mono/train/4_53/mixture.wav,db/mashups_mono/train/4_53/vocals.wav,44100
218,train,8,9,DOWN DOWN DOWN DOWN DOWN DOWN,0000.70,0006.81,mashups_08-part_0009,mashups_08-part_0009-0000218,db/mashups_mono/train/8_9/mixture.wav,db/mashups_mono/train/8_9/vocals.wav,44100
219,train,8,9,DOWN DOWN DOWN DOWN DOWN DOWN,0006.81,0012.92,mashups_08-part_0009,mashups_08-part_0009-0000219,db/mashups_mono/train/8_9/mixture.wav,db/mashups_mono/train/8_9/vocals.wav,44100
220,train,8,9,AIN'T NO SENSE IN TALKING I'LL JUST KEEP ON WALKING SHE SAID I GOTTA PAY THE PAIN WON'T GO AWAY,0012.92,0025.14,mashups_08-part_0009,mashups_08-part_0009-0000220,db/mashups_mono/train/8_9/mixture.wav,db/mashups_mono/train/8_9/vocals.wav,44100
221,train,8,9,NOW EVERYBODY'S CALLING ASKING WHERE I'VE GONE BUT I DON'T WANNA SAY CAUSE SHE AIN'T GONNA WAIT,0025.14,0038.58,mashups_08-part_0009,mashups_08-part_0009-0000221,db/mashups_mono/train/8_9/mixture.wav,db/mashups_mono/train/8_9/vocals.wav,44100
222,train,8,9,WHEN I'M GONE AWAY,0038.58,0043.47,mashups_08-part_0009,mashups_08-part_0009-0000222,db/mashups_mono/train/8_9/mixture.wav,db/mashups_mono/train/8_9/vocals.wav,44100
223,train,8,9,NO ONE WILL WORRY,0043.47,0050.81,mashups_08-part_0009,mashups_08-part_0009-0000223,db/mashups_mono/train/8_9/mixture.wav,db/mashups_mono/train/8_9/vocals.wav,44100
224,train,8,9,CAUSE SHE'LL HUNT FOR DAYS TILL I'M DEAD AND BURIED,0050.81,0061.81,mashups_08-part_0009,mashups_08-part_0009-0000224,db/mashups_mono/train/8_9/mixture.wav,db/mashups_mono/train/8_9/vocals.wav,44100
225,train,8,9,I CAN'T GET THIS BOUNTY OFF MY HEAD THAT'S RIGHT I'M MARKED FOR DEAD SHE CAN'T FORGIVE WHAT I DID TO HER WON'T STOP UNTIL I,0061.81,0074.03,mashups_08-part_0009,mashups_08-part_0009-0000225,db/mashups_mono/train/8_9/mixture.wav,db/mashups_mono/train/8_9/vocals.wav,44100
226,train,8,9,BLED CAN'T GET THIS BOUNTY OFF MY HEAD THAT'S RIGHT I'M MARKED FOR DEAD,0074.03,0081.36,mashups_08-part_0009,mashups_08-part_0009-0000226,db/mashups_mono/train/8_9/mixture.wav,db/mashups_mono/train/8_9/vocals.wav,44100
227,train,8,9,SHE CAN'T FORGIVE WHAT I DID TO HER ONE DAY SHE'S GONNA HUNT ME DOWN,0081.36,0089.92,mashups_08-part_0009,mashups_08-part_0009-0000227,db/mashups_mono/train/8_9/mixture.wav,db/mashups_mono/train/8_9/vocals.wav,44100
